	ID	quota sec	word	previous + word	first_letter	strategy	order_letter	order_whole_test	frequency	pause	VP	VS	N of words	N of words_P	N of words_O	N of words_S	mean pause	type	strategy_name	strategy_paper_name
200	Г_Ю_13	3	пенсия	['песня', 'пенсия', '']	п	8	16	16	53.9	0.89			39	16	7	16	3.866111111	students	individual association strategy	S4
201	Г_Ю_13	1	окно		о	nan	1	17	280.8				39	16	7	16	3.866111111	students		
202	Г_Ю_13	1	оранжевый	['оранжевый']	о	8	2	18	15.6	3.24			39	16	7	16	3.866111111	students	individual association strategy	S4
203	Г_Ю_13	1	апельсин	['апельсин']	о	3	3	19	7.6	1.56			39	16	7	16	3.866111111	students	semantic-field strategy	S3
204	Г_Ю_13	1	около	['около']	о	8	4	20	228.1	7.96	1.0		39	16	7	16	3.866111111	students	individual association strategy	S4
205	Г_Ю_13	2	однако	['однако']	о	8	5	21	35.7	11.02			39	16	7	16	3.866111111	students	individual association strategy	S4
206	Г_Ю_13	2	ожесточить	['ожесточить']	о	8	6	22	0.8	5.29			39	16	7	16	3.866111111	students	individual association strategy	S4
207	Г_Ю_13	3	одиночество	['одиночество']	о	8	7	23	40.7	20.19		1.0	39	16	7	16	3.866111111	students	individual association strategy	S4
208	Г_Ю_13	1	семья		с	nan	1	24	276.6				39	16	7	16	3.866111111	students		
209	Г_Ю_13	1	свалка	['семья', 'свалка']	с	8	2	25	12.4	1.28			39	16	7	16	3.866111111	students	individual association strategy	S4
210	Г_Ю_13	1	собственность	['свалка', 'собственность']	с	3	3	26	88.9	0.67	1.0		39	16	7	16	3.866111111	students	semantic-field strategy	S3
211	Г_Ю_13	1	сироп	['собственность', 'сироп']	с	8	4	27	7.6	0.3			39	16	7	16	3.866111111	students	individual association strategy	S4
212	Г_Ю_13	1	сон	['сироп', 'сон']	с	8	5	28	152.7	0.84			39	16	7	16	3.866111111	students	individual association strategy	S4
213	Г_Ю_13	1	скамейка	['сон', 'скамейка']	с	8	6	29	29.0	0.99			39	16	7	16	3.866111111	students	individual association strategy	S4
214	Г_Ю_13	1	секрет	['скамейка', 'секрет']	с	8	7	30	49.0	1.34			39	16	7	16	3.866111111	students	individual association strategy	S4
215	Г_Ю_13	1	санки	['секрет', 'санки']	с	8	8	31	4.9	0.64			39	16	7	16	3.866111111	students	individual association strategy	S4
216	Г_Ю_13	1	сирота	['санки', 'сирота']	с	8	9	32	12.1	2.04			39	16	7	16	3.866111111	students	individual association strategy	S4
217	Г_Ю_13	2	сам	['сирота', 'сам']	с	3	10	33	1986.3	5.02			39	16	7	16	3.866111111	students	semantic-field strategy	S3
218	Г_Ю_13	2	сложность	['сам', 'сложность']	с	8	11	34	42.6	2.41			39	16	7	16	3.866111111	students	individual association strategy	S4
219	Г_Ю_13	2	сигнал	['сложность', 'сигнал']	с	8	12	35	56.5	1.6			39	16	7	16	3.866111111	students	individual association strategy	S4
220	Г_Ю_13	3	синхрон	['сигнал', 'синхрон']	с	8	13	36		18.06	1.0		39	16	7	16	3.866111111	students	individual association strategy	S4
221	Г_Ю_13	3	слепок	['синхрон', 'слепок']	с	8	14	37	1.8	2.15			39	16	7	16	3.866111111	students	individual association strategy	S4
222	Г_Ю_13	3	сожалеть	['слепок', 'сожалеть']	с	8	15	38	8.5	3.09			39	16	7	16	3.866111111	students	individual association strategy	S4
223	Г_Ю_13	3	слон	['сожалеть', 'слон']	с	8	16	39	23.8	3.22			39	16	7	16	3.866111111	students	individual association strategy	S4
224	Д_Л_14	1	помидор		п	nan	1	1	15.4				53	19	16	18	3.2036	students		
225	Д_Л_14	1	полотенце	['помидор', 'полотенце']	п	8	2	2	20.5	1.75			53	19	16	18	3.2036	students	individual association strategy	S4
226	Д_Л_14	1	покрывало	['полотенце', 'покрывало']	п	3	3	3	7.1	0.66			53	19	16	18	3.2036	students	semantic-field strategy	S3
227	Д_Л_14	1	полотно	['покрывало', 'полотно']	п	3	4	4	19.4	0.89			53	19	16	18	3.2036	students	semantic-field strategy	S3
228	Д_Л_14	1	пень	['полотно', 'пень']	п	8	5	5	9.3	8.1			53	19	16	18	3.2036	students	individual association strategy	S4
229	Д_Л_14	2	правило	['пень', 'правило']	п	8	6	6	258.8	3.04			53	19	16	18	3.2036	students	individual association strategy	S4
230	Д_Л_14	2	потолок	['правило', 'потолок']	п	8	7	7	57.9	0.89			53	19	16	18	3.2036	students	individual association strategy	S4
231	Д_Л_14	2	пол	['потолок', 'пол']	п	7	8	8	181.9	0.74			53	19	16	18	3.2036	students	semantic-field strategy	S3
232	Д_Л_14	2	папка	['пол', 'папка']	п	8	9	9	29.7	0.87			53	19	16	18	3.2036	students	individual association strategy	S4
233	Д_Л_14	2	праздник	['папка', 'праздник']	п	8	10	10	115.0	2.8			53	19	16	18	3.2036	students	individual association strategy	S4
234	Д_Л_14	2	предмет	['праздник', 'предмет']	п	8	11	11	154.4	2.24			53	19	16	18	3.2036	students	individual association strategy	S4
235	Д_Л_14	2	поход	['предмет', 'поход']	п	8	12	12	34.7	1.95			53	19	16	18	3.2036	students	individual association strategy	S4
236	Д_Л_14	2	погода	['поход', 'погода']	п	8	13	13	51.7	1.39			53	19	16	18	3.2036	students	individual association strategy	S4
237	Д_Л_14	3	памятник	['погода', 'памятник']	п	8	14	14	63.8	1.57			53	19	16	18	3.2036	students	individual association strategy	S4
238	Д_Л_14	3	память	['памятник', 'память']	п	2	15	15	174.5	0.64			53	19	16	18	3.2036	students	derivative strategy	S2
239	Д_Л_14	3	право	['память', 'право']	п	8	16	16	461.4	4.31			53	19	16	18	3.2036	students	individual association strategy	S4
240	Д_Л_14	3	природа	['право', 'природа']	п	8	17	17	169.9	2.84			53	19	16	18	3.2036	students	individual association strategy	S4
241	Д_Л_14	3	поросенок	['природа', 'поросенок']	п	8	18	18	10.5	5.41			53	19	16	18	3.2036	students	individual association strategy	S4
242	Д_Л_14	4	перерыв	['поросенок', 'перерыв']	п	8	19	19	32.1	6.24			53	19	16	18	3.2036	students	individual association strategy	S4
243	Д_Л_14	1	облако		о	nan	1	20	43.0				53	19	16	18	3.2036	students		
244	Д_Л_14	1	отпуск	['облако', 'отпуск']	о	8	2	21	44.8	0.91			53	19	16	18	3.2036	students	individual association strategy	S4
245	Д_Л_14	1	опус	['отпуск', 'опус']	о	1	3	22	4.2	1.15			53	19	16	18	3.2036	students	phonetic strategy	S1
246	Д_Л_14	1	обед	['опус', 'обед']	о	8	4	23	69.7	1.83			53	19	16	18	3.2036	students	individual association strategy	S4
247	Д_Л_14	1	одеяло	['обед', 'одеяло']	о	8	5	24	38.8	2.85			53	19	16	18	3.2036	students	individual association strategy	S4
248	Д_Л_14	1	отдых	['одеяло', 'отдых']	о	3	6	25	57.6	2.01			53	19	16	18	3.2036	students	semantic-field strategy	S3
249	Д_Л_14	1	орбита	['отдых', 'орбита']	о	8	7	26	15.0	2.03			53	19	16	18	3.2036	students	individual association strategy	S4
250	Д_Л_14	2	овал	['орбита', 'овал']	о	3	8	27	4.4	2.27			53	19	16	18	3.2036	students	semantic-field strategy	S3
251	Д_Л_14	2	озеро	['овал', 'озеро']	о	3	9	28	54.9	3.68			53	19	16	18	3.2036	students	semantic-field strategy	S3
252	Д_Л_14	2	обрыв	['озеро', 'обрыв']	о	3	10	29	15.3	2.06			53	19	16	18	3.2036	students	semantic-field strategy	S3
253	Д_Л_14	2	оргАн	['обрыв', 'оргАн']	о	8	11	30	288.4	6.58			53	19	16	18	3.2036	students	individual association strategy	S4
254	Д_Л_14	2	орех	['оргАн', 'орех']	о	8	12	31	15.7	3.37			53	19	16	18	3.2036	students	individual association strategy	S4
255	Д_Л_14	3	орел	['орех', 'орел']	о	1	13	32	19.7	2.45			53	19	16	18	3.2036	students	phonetic strategy	S1
256	Д_Л_14	3	ор	['орел', 'ор']	о	1	14	33	7.0	2.2			53	19	16	18	3.2036	students	phonetic strategy	S1
257	Д_Л_14	3	очерк	['ор', 'очерк']	о	8	15	34	20.1	11.69			53	19	16	18	3.2036	students	individual association strategy	S4
258	Д_Л_14	3	овес	['очерк', 'овес']	о	8	16	35	5.3	5.11			53	19	16	18	3.2036	students	individual association strategy	S4
259	Д_Л_14	1	солнце		с	nan	1	36	165.2				53	19	16	18	3.2036	students		
260	Д_Л_14	1	статуя	['солнце', 'статуя']	с	8	2	37	16.1	0.75			53	19	16	18	3.2036	students	individual association strategy	S4
261	Д_Л_14	1	саванна	['статуя', 'саванна']	с	8	3	38	1.0	0.79			53	19	16	18	3.2036	students	individual association strategy	S4
262	Д_Л_14	1	собака	['саванна', 'собака']	с	8	4	39	132.2	5.88	1.0		53	19	16	18	3.2036	students	individual association strategy	S4
263	Д_Л_14	1	свет	['собака', 'свет']	с	8	5	40	359.7	2.35			53	19	16	18	3.2036	students	individual association strategy	S4
264	Д_Л_14	1	сверло	['свет', 'сверло']	с	1	6	41	1.1	1.56			53	19	16	18	3.2036	students	phonetic strategy	S1
265	Д_Л_14	2	свекла	['сверло', 'свекла']	с	1	7	42	7.4	3.91			53	19	16	18	3.2036	students	phonetic strategy	S1
266	Д_Л_14	2	секунда	['свекла', 'секунда']	с	8	8	43	105.2	4.39			53	19	16	18	3.2036	students	individual association strategy	S4
267	Д_Л_14	2	сварка	['секунда', 'сварка']	с	8	9	44	4.1	2.52			53	19	16	18	3.2036	students	individual association strategy	S4
268	Д_Л_14	2	соревнование	['сварка', 'соревнование']	с	8	10	45	32.7	1.71			53	19	16	18	3.2036	students	individual association strategy	S4
269	Д_Л_14	2	собирать	['соревнование', 'собирать']	с	8	11	46	75.1	4.99			53	19	16	18	3.2036	students	individual association strategy	S4
270	Д_Л_14	3	сборка	['собирать', 'сборка']	с	2	12	47	10.4	1.13			53	19	16	18	3.2036	students	derivative strategy	S2
271	Д_Л_14	3	сговор	['сборка', 'сговор']	с	2	13	48	6.4	9.47	1.0		53	19	16	18	3.2036	students	derivative strategy	S2
272	Д_Л_14	3	сдача	['сговор', 'сдача']	с	2	14	49	20.0	8.72			53	19	16	18	3.2036	students	derivative strategy	S2
273	Д_Л_14	4	седина	['сдача', 'седина']	с	8	15	50	6.9	5.2			53	19	16	18	3.2036	students	individual association strategy	S4
274	Д_Л_14	4	сражение	['седина', 'сражение']	с	8	16	51	17.4	6.3			53	19	16	18	3.2036	students	individual association strategy	S4
275	Д_Л_14	4	собрание	['сражение', 'собрание']	с	8	17	52	109.9	2.33			53	19	16	18	3.2036	students	individual association strategy	S4
276	Д_Л_14	4	спор	['собрание', 'спор']	с	8	18	53	79.2	1.66			53	19	16	18	3.2036	students	individual association strategy	S4
277	Е_Е_5	1	папа		п	nan	1	1	143.4				38	15	8	15	3.886571429	students		
278	Е_Е_5	1	парус	['папа', 'парус']	п	8	2	2	15.2	1.84			38	15	8	15	3.886571429	students	individual association strategy	S4
279	Е_Е_5	1	портрет	['парус', 'портрет']	п	1	3	3	73.6	1.76			38	15	8	15	3.886571429	students	phonetic strategy	S1
280	Е_Е_5	1	паркет	['портрет', 'паркет']	п	1	4	4	8.4	1.36			38	15	8	15	3.886571429	students	phonetic strategy	S1
281	Е_Е_5	1	пыль	['паркет', 'пыль']	п	3	5	5	53.5	1.95	1.0		38	15	8	15	3.886571429	students	semantic-field strategy	S3
282	Е_Е_5	1	плыть	['пыль', 'плыть']	п	1	6	6	42.5	2.74			38	15	8	15	3.886571429	students	phonetic strategy	S1
283	Е_Е_5	1	привет	['плыть', 'привет']	п	8	7	7	45.8	2.07			38	15	8	15	3.886571429	students	individual association strategy	S4
284	Е_Е_5	2	плен	['привет', 'плен']	п	8	8	8	22.2	7.37	1.0		38	15	8	15	3.886571429	students	individual association strategy	S4
285	Е_Е_5	2	палка	['плен', 'палка']	п	8	9	9	32.9	7.82			38	15	8	15	3.886571429	students	individual association strategy	S4
286	Е_Е_5	3	платить	['палка', 'платить']	п	8	10	10	96.9	6.63			38	15	8	15	3.886571429	students	individual association strategy	S4
287	Е_Е_5	3	помощь	['платить', 'помощь']	п	8	11	11	300.1	5.35	1.0		38	15	8	15	3.886571429	students	individual association strategy	S4
288	Е_Е_5	3	пир	['помощь', 'пир']	п	8	12	12	11.2	3.19			38	15	8	15	3.886571429	students	individual association strategy	S4
289	Е_Е_5	3	пар	['пир', 'пар']	п	1	13	13	26.2	0.6			38	15	8	15	3.886571429	students	phonetic strategy	S1
290	Е_Е_5	3	платок	['пар', 'платок']	п	8	14	14	40.3	1.82			38	15	8	15	3.886571429	students	individual association strategy	S4
291	Е_Е_5	3	площадь	['платок', 'площадь']	п	8	15	15	145.2	8.27			38	15	8	15	3.886571429	students	individual association strategy	S4
292	Е_Е_5	1	окно		о	nan	1	16	280.8				38	15	8	15	3.886571429	students		
293	Е_Е_5	1	облако	['окно', 'облако']	о	5	2	17	43.0	3.0	1.0		38	15	8	15	3.886571429	students	semantic-field strategy	S3
294	Е_Е_5	1	очки	['облако', 'очки']	о	8	3	18	56.0	8.95			38	15	8	15	3.886571429	students	individual association strategy	S4
295	Е_Е_5	1	обезьяна	['очки', 'обезьяна']	о	8	4	19	17.4	1.1			38	15	8	15	3.886571429	students	individual association strategy	S4
296	Е_Е_5	2	олень	['обезьяна', 'олень']	о	3	5	20	15.6	1.51			38	15	8	15	3.886571429	students	semantic-field strategy	S3
297	Е_Е_5	2	открывать	['олень', 'открывать']	о	8	6	21	85.7	3.11			38	15	8	15	3.886571429	students	individual association strategy	S4
298	Е_Е_5	2	отец	['открывать', 'отец']	о	8	7	22	484.1	7.86			38	15	8	15	3.886571429	students	individual association strategy	S4
299	Е_Е_5	3	ожидание	['отец', 'ожидание']	о	8	8	23	64.0	8.72			38	15	8	15	3.886571429	students	individual association strategy	S4
300	Е_Е_5	1	семь		с	nan	1	24	103.0				38	15	8	15	3.886571429	students		
301	Е_Е_5	1	стена	['семь', 'стена']	с	8	2	25	261.0	0.92			38	15	8	15	3.886571429	students	individual association strategy	S4
302	Е_Е_5	1	стол	['стена', 'стол']	с	5	3	26	402.5	1.5			38	15	8	15	3.886571429	students	semantic-field strategy	S3
303	Е_Е_5	1	стул	['стол', 'стул']	с	7	4	27	87.6	0.1			38	15	8	15	3.886571429	students	semantic-field strategy	S3
304	Е_Е_5	1	смотреть	['стул', 'смотреть']	с	8	5	28	667.2	1.93			38	15	8	15	3.886571429	students	individual association strategy	S4
305	Е_Е_5	1	смеяться	['смотреть', 'смеяться']	с	8	6	29	117.9	0.3			38	15	8	15	3.886571429	students	individual association strategy	S4
306	Е_Е_5	1	сильный	['смеяться', 'сильный']	с	8	7	30	220.5	3.67			38	15	8	15	3.886571429	students	individual association strategy	S4
307	Е_Е_5	1	слабый	['сильный', 'слабый']	с	6	8	31	94.1	1.65			38	15	8	15	3.886571429	students	semantic-field strategy	S3
308	Е_Е_5	2	сорок	['слабый', 'сорок']	с	8	9	32	99.5	5.54			38	15	8	15	3.886571429	students	individual association strategy	S4
309	Е_Е_5	2	словарь	['сорок', 'словарь']	с	8	10	33	23.9	7.49			38	15	8	15	3.886571429	students	individual association strategy	S4
310	Е_Е_5	2	сутки	['словарь', 'сутки']	с	8	11	34	85.4	3.11			38	15	8	15	3.886571429	students	individual association strategy	S4
311	Е_Е_5	3	сила	['сутки', 'сила']	с	8	12	35	645.8	11.87	1.0		38	15	8	15	3.886571429	students	individual association strategy	S4
